Date,Surface,Round,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score,tournament_type,prob_1,prob_2,target,elo_p1,elo_p2,elo_diff,elo_global_p1,elo_global_p2,elo_global_diff
2016-10-11,Hard,1st Round,Erakovic M.,Watson H.,Watson H.,119,75,524,854,1.83,1.83,5-7 6-7 ,WTA250_o_menor,0.5,0.5,0,1531.2445418603568,1603.4375044146848,-72.192962554328,1545.3896052076464,1561.2767069216393,-15.887101713992934
2016-10-11,Hard,1st Round,Wozniacki C.,Zheng S.,Wozniacki C.,22,79,1970,825,1.1,7.0,6-1 6-4 ,WTA250_o_menor,0.8641975308641975,0.1358024691358024,1,1811.04657317239,1440.4400841168003,370.6064890555897,1834.5753386860877,1441.3996554451087,393.17568324097897
2016-10-11,Hard,1st Round,Crawford S.,Jankovic J.,Jankovic J.,105,37,601,1380,5.5,1.14,3-6 1-6 ,WTA250_o_menor,0.1716867469879518,0.8283132530120482,0,1466.2597465321744,1692.4619693487798,-226.2022228166054,1474.6958157260005,1665.871766228909,-191.17595050290856
2016-10-11,Hard,1st Round,Hibino N.,Stosur S.,Hibino N.,84,18,764,2145,2.62,1.44,6-3 6-4 ,WTA250_o_menor,0.354679802955665,0.645320197044335,1,1519.1689265129207,1586.9635907344018,-67.79466422148107,1528.7312641026388,1676.2076860810591,-147.47642197842038
2016-10-11,Hard,1st Round,Eraydin B.,Mattek-Sands B.,Mattek-Sands B.,276,199,168,260,7.0,1.08,1-6 2-6 ,WTA250_o_menor,0.1336633663366336,0.8663366336633663,0,1500.0,1496.297145012532,3.702854987468072,1500.0,1521.960990858123,-21.96099085812307
2016-10-11,Hard,1st Round,Mladenovic K.,Jakupovic D.,Mladenovic K.,54,168,1120,342,1.16,5.0,7-6 6-1 ,WTA250_o_menor,0.8116883116883117,0.1883116883116883,1,1556.9340930165513,1483.5359888864405,73.39810413011082,1635.2967755360517,1483.8695287562887,151.42724677976298
2016-10-11,Hard,1st Round,Martincova T.,Garcia C.,Garcia C.,164,25,349,1730,5.5,1.14,3-6 0-6 ,WTA250_o_menor,0.1716867469879518,0.8283132530120482,0,1497.6566341124878,1624.875687251018,-127.21905313853017,1469.385670768117,1694.2031996946828,-224.81752892656573
2016-10-11,Hard,1st Round,Kerber A.,Sakkari M.,Kerber A.,1,97,8390,685,1.12,6.0,6-4 6-4 ,WTA250_o_menor,0.8426966292134831,0.1573033707865168,1,1909.1960025202711,1436.9813474606644,472.2146550596067,1960.9744121382785,1455.7566757663988,505.2177363718797
2016-10-11,Hard,1st Round,Broady N.,Konta J.,Konta J.,88,9,722,3455,6.5,1.11,2-6 2-6 ,WTA250_o_menor,0.1458607095926412,0.8541392904073586,0,1554.1255164573104,1816.179000289296,-262.05348383198566,1502.4660962927487,1849.0794514709498,-346.6133551782011
2016-10-12,Hard,2nd Round,Jankovic J.,Krunic A.,Jankovic J.,37,141,1380,422,1.28,3.5,6-4 6-3 ,WTA250_o_menor,0.7322175732217574,0.2677824267782427,1,1699.3038143525805,1459.2350862318187,240.06872812076176,1673.8604618847792,1473.677553317208,200.18290856757108
2016-10-13,Hard,2nd Round,Siniakova K.,Gavrilova D.,Gavrilova D.,51,38,1154,1365,2.37,1.53,2-6 5-7 ,WTA250_o_menor,0.3923076923076922,0.6076923076923076,0,1536.4987720763218,1629.2405987897405,-92.74182671341873,1628.829337994656,1722.8679941631603,-94.0386561685043
2016-10-13,Hard,2nd Round,Mladenovic K.,Hibino N.,Mladenovic K.,54,84,1120,764,1.4,2.75,7-6 6-2 ,WTA250_o_menor,0.6626506024096386,0.3373493975903614,1,1569.603387739252,1538.2519561303557,31.35143160889629,1644.7336954271295,1551.142312625821,93.59138280130855
2016-10-13,Hard,2nd Round,Garcia C.,Mattek-Sands B.,Mattek-Sands B.,25,199,1730,260,1.36,3.0,6-4 2-6 4-6,WTA250_o_menor,0.6880733944954128,0.3119266055045871,0,1635.2655513219638,1512.4676613304052,122.79788999155858,1701.0880182318606,1536.9509945939774,164.1370236378832
2016-10-13,Hard,2nd Round,Wozniacki C.,Watson H.,Wozniacki C.,22,75,1970,854,1.16,5.0,6-3 6-3 ,WTA250_o_menor,0.8116883116883117,0.1883116883116883,1,1814.4351911704578,1616.159931103712,198.27526006674566,1837.5900040455417,1576.5455883531338,261.04441569240794
2016-10-13,Hard,2nd Round,Chirico L.,Kerber A.,Kerber A.,60,1,1000,8390,6.5,1.11,2-6 6-3 2-6,WTA250_o_menor,0.1458607095926412,0.8541392904073586,0,1470.919434384695,1911.1768960075292,-440.25746162283417,1532.1338196010925,1962.6302970031363,-430.49647740204387
2016-10-13,Hard,2nd Round,Cornet A.,Williams V.,Cornet A.,49,14,1161,3020,2.75,1.4,6-2 3-6 6-2,WTA250_o_menor,0.3373493975903614,0.6626506024096386,1,1619.0805497319097,1775.3177328309825,-156.2371830990728,1616.3200558041165,1806.2868727762154,-189.96681697209897
2016-10-14,Hard,Quarterfinals,Kerber A.,Gavrilova D.,Gavrilova D.,1,38,8390,1365,1.25,3.75,3-6 1-6 ,WTA250_o_menor,0.75,0.25,0,1913.5284666877874,1641.0683082503663,272.4601584374211,1965.1072616764807,1734.6400978455208,230.46716383095986
2016-10-14,Hard,Quarterfinals,Mladenovic K.,Mattek-Sands B.,Mladenovic K.,54,199,1120,260,1.66,2.1,3-6 6-3 7-6,WTA250_o_menor,0.5585106382978724,0.4414893617021276,1,1584.1635069898803,1533.8984361941611,50.26507079571911,1656.5249650915318,1559.993491323156,96.53147376837592
2016-10-14,Hard,Quarterfinals,Wang Q.,Wozniacki C.,Wozniacki C.,73,22,881,1970,7.0,1.1,3-6 5-7 ,WTA250_o_menor,0.1358024691358024,0.8641975308641975,0,1510.8863899455964,1822.18143086056,-311.2950409149637,1498.6254714713298,1843.4147815714798,-344.78931010015003
2016-10-14,Hard,Quarterfinals,Jankovic J.,Cornet A.,Jankovic J.,37,49,1380,1161,1.57,2.25,3-6 6-4 6-2,WTA250_o_menor,0.5890052356020942,0.4109947643979057,1,1705.7261034824583,1641.826813545634,63.89928993682429,1681.5424118785427,1640.2895648630863,41.25284701545638
2016-10-15,Hard,Semifinals,Gavrilova D.,Mladenovic K.,Mladenovic K.,38,54,1365,1120,1.44,2.75,5-7 3-6 ,WTA250_o_menor,0.6563245823389022,0.3436754176610979,0,1667.550111737881,1597.8647309403198,69.68538079756127,1759.9293847234605,1668.1904899382357,91.73889478522483
2016-10-15,Hard,Semifinals,Wozniacki C.,Jankovic J.,Wozniacki C.,22,37,1970,1380,1.44,2.75,6-3 6-4 ,WTA250_o_menor,0.6563245823389022,0.3436754176610979,1,1826.7520803881202,1718.816168626677,107.93591176144332,1847.2807530694238,1695.6515256668831,151.62922740254066
2016-10-16,Hard,The Final,Mladenovic K.,Wozniacki C.,Wozniacki C.,54,22,1120,1970,3.5,1.3,1-6 7-6 2-6,WTA250_o_menor,0.2708333333333333,0.7291666666666667,0,1617.0315097628604,1837.935416046558,-220.90390628369755,1688.3197021464484,1856.709938313828,-168.3902361673795
2016-10-10,Hard,1st Round,Golubic V.,Siegemund L.,Golubic V.,62,29,967,1560,2.25,1.57,6-4 6-2 ,WTA500,0.4109947643979057,0.5890052356020942,1,1523.4300328226911,1554.3201143441324,-30.89008152144129,1611.6918888755254,1672.5295434160655,-60.83765454054014
2016-10-10,Hard,1st Round,Bertens K.,Cirstea S.,Cirstea S.,23,83,1830,775,1.44,2.62,4-6 2-6 ,WTA500,0.645320197044335,0.354679802955665,0,1420.5459248509342,1483.0160223878,-62.47009753686575,1643.4614584681779,1532.0801923196602,111.38126614851762
2016-10-10,Hard,1st Round,Doi M.,Larsson J.,Doi M.,30,47,1535,1200,2.25,1.57,7-5 3-6 6-1,WTA500,0.4109947643979057,0.5890052356020942,1,1490.440765637456,1639.1294144523579,-148.68864881490185,1580.076699883832,1678.7617775218857,-98.68507763805383
2016-10-10,Hard,1st Round,Sevastova A.,Pavlyuchenkova A.,Pavlyuchenkova A.,31,21,1535,2045,2.75,1.4,4-6 1-6 ,WTA500,0.3373493975903614,0.6626506024096386,0,1645.4315752995897,1670.259051209474,-24.827475909884242,1684.057515864243,1706.6776349557051,-22.62011909146213
2016-10-11,Hard,1st Round,Dodin O.,Pliskova Kr.,Dodin O.,89,64,717,949,1.9,1.8,6-7 7-5 6-3,WTA500,0.4864864864864864,0.5135135135135135,1,1563.2045806617432,1498.1990899167963,65.00549074494688,1524.9374835555936,1469.7611055489233,55.17637800667035
2016-10-11,Hard,1st Round,Kasatkina D.,Allertova D.,Allertova D.,24,102,1740,659,1.25,3.75,2-6 3-6 ,WTA500,0.75,0.25,0,1660.2666901648902,1618.0675631231043,42.199127041785914,1689.3440158852673,1600.2722980858146,89.0717177994527
2016-10-11,Hard,1st Round,Suarez Navarro C.,Barthel M.,Suarez Navarro C.,12,130,3220,467,1.3,3.4,6-4 6-2 ,WTA500,0.7234042553191489,0.2765957446808511,1,1710.3716089898523,1575.2073224429141,135.16428654693823,1748.5515887429196,1540.0986326084842,208.45295613443545
2016-10-11,Hard,1st Round,Ostapenko J.,Sorribes Tormo S.,Sorribes Tormo S.,43,127,1225,476,1.3,3.4,6-7 4-6 ,WTA500,0.7234042553191489,0.2765957446808511,0,1542.434132248269,1492.547484038886,49.886648209382884,1574.3385857134465,1476.4500931822133,97.88849253123317
2016-10-11,Hard,1st Round,Goerges J.,Haas B.,Goerges J.,68,143,927,400,1.2,4.5,6-4 6-4 ,WTA500,0.7894736842105263,0.2105263157894736,1,1552.1541063112825,1476.5771675064268,75.57693880485567,1591.1278712847459,1438.8598004815549,152.268070803191
2016-10-11,Hard,1st Round,Brengle M.,Niculescu M.,Niculescu M.,71,50,905,1160,3.4,1.3,6-4 3-6 5-7,WTA500,0.2765957446808511,0.7234042553191489,0,1558.0000816899508,1667.7316658801294,-109.73158419017864,1565.7702365087607,1653.045842542281,-87.27560603352026
2016-10-11,Hard,1st Round,Kontaveit A.,Bouchard E.,Kontaveit A.,121,45,503,1210,2.25,1.57,7-6 6-4 ,WTA500,0.4109947643979057,0.5890052356020942,1,1573.5265733127128,1618.0385167351878,-44.51194342247504,1576.4809825716075,1667.8429985669788,-91.3620159953714
2016-10-11,Hard,1st Round,Pironkova T.,Beck A.,Beck A.,65,53,932,1120,1.83,1.83,0-6 4-6 ,WTA500,0.5,0.5,0,1527.7064880531332,1509.993970643464,17.71251740966909,1659.3333269547372,1585.6171637165517,73.71616323818557
2016-10-12,Hard,1st Round,Keys M.,Giorgi C.,Keys M.,7,82,3687,786,1.33,3.25,6-3 6-4 ,WTA500,0.7096069868995633,0.2903930131004367,1,1796.1479947796179,1571.1392515065945,225.00874327302336,1891.1538394619063,1620.8364757075951,270.31736375431115
2016-10-12,Hard,1st Round,Bencic B.,Cibulkova D.,Cibulkova D.,41,10,1239,3445,2.5,1.5,1-6 2-6 ,WTA500,0.375,0.625,0,1697.1392387295932,1704.2325682589371,-7.093329529343919,1720.826137808781,1818.4015033541207,-97.57536554533976
2016-10-12,Hard,1st Round,Muguruza G.,Buyukakcay C.,Muguruza G.,6,69,4366,927,1.06,8.0,6-4 6-4 ,WTA500,0.8830022075055188,0.1169977924944812,1,1759.3525955871837,1485.5752695225303,273.7773260646534,1824.332561449447,1517.9084802979166,306.42408115153034
2016-10-12,Hard,2nd Round,Cirstea S.,Dodin O.,Dodin O.,83,89,775,717,2.25,1.57,2-6 4-6 ,WTA500,0.4109947643979057,0.5890052356020942,0,1496.1697745388838,1576.2454170733615,-80.07564253447777,1553.0407078195378,1538.4176658003316,14.623042019206196
2016-10-12,Hard,2nd Round,Suarez Navarro C.,Sorribes Tormo S.,Suarez Navarro C.,12,127,3220,476,1.12,5.5,6-4 6-1 ,WTA500,0.8308157099697885,0.1691842900302115,1,1720.443173378456,1510.8291901493778,209.61398322907826,1755.9590707792267,1496.842413535965,259.11665724326167
2016-10-12,Hard,2nd Round,Kontaveit A.,Allertova D.,Allertova D.,121,102,503,659,1.66,2.1,3-6 4-6 ,WTA500,0.5585106382978724,0.4414893617021276,0,1591.5652820463058,1636.0014045739053,-44.43612252759954,1596.5939902975024,1620.2866376555571,-23.692647358054728
2016-10-13,Hard,2nd Round,Golubic V.,Goerges J.,Golubic V.,62,68,967,927,2.0,1.72,7-5 6-4 ,WTA500,0.4623655913978494,0.5376344086021505,1,1540.848837172917,1564.7275365227674,-23.87869934985042,1630.465278556733,1600.532616978092,29.932661578641046
2016-10-13,Hard,2nd Round,Flipkens K.,Pavlyuchenkova A.,Pavlyuchenkova A.,59,21,1040,2045,3.4,1.3,4-6 6-7 ,WTA500,0.2765957446808511,0.7234042553191489,0,1621.030823130383,1685.1176458616064,-64.08682273122349,1626.2726577543056,1721.6374093236575,-95.36475156935194
2016-10-13,Hard,2nd Round,Keys M.,Doi M.,Keys M.,7,30,3687,1535,1.18,4.5,6-2 6-0 ,WTA500,0.7922535211267606,0.2077464788732394,1,1803.0268674001009,1512.8986107729195,290.1282566271814,1896.728592632673,1600.5029183829388,296.2256742497343
2016-10-13,Hard,2nd Round,Beck A.,Cibulkova D.,Cibulkova D.,53,10,1120,3445,4.0,1.22,1-6 3-6 ,WTA500,0.2337164750957854,0.7662835249042146,0,1526.8089562782147,1719.9059537411447,-193.09699746292995,1604.961878757816,1830.022519615568,-225.06064085775188
2016-10-13,Hard,2nd Round,Muguruza G.,Niculescu M.,Muguruza G.,6,50,4366,1160,1.4,2.75,6-1 6-1 ,WTA500,0.6626506024096386,0.3373493975903614,1,1764.836252910868,1678.839919460831,85.99633345003713,1829.0141683737243,1665.109110187599,163.9050581861252
2016-10-14,Hard,Quarterfinals,Allertova D.,Suarez Navarro C.,Suarez Navarro C.,102,12,659,3220,3.25,1.33,4-6 6-4 2-6,WTA500,0.2903930131004367,0.7096069868995633,0,1649.966130927213,1727.8126766026776,-77.84654567546454,1635.197239067338,1761.8369072668206,-126.63966819948268
2016-10-14,Hard,Quarterfinals,Keys M.,Dodin O.,Keys M.,7,89,3687,717,1.16,5.0,6-3 6-3 ,WTA500,0.8116883116883117,0.1883116883116883,1,1808.095961181293,1588.6217338765794,219.47422730471362,1901.6497371487503,1555.0906844142003,346.55905273455005
2016-10-14,Hard,Quarterfinals,Pavlyuchenkova A.,Cibulkova D.,Cibulkova D.,21,10,2045,3445,2.37,1.53,6-7 4-6 ,WTA500,0.3923076923076922,0.6076923076923076,0,1698.1993612819979,1727.8285450185938,-29.629183736595905,1733.3527656823483,1836.8997790952512,-103.54701341290297
2016-10-15,Hard,Semifinals,Cibulkova D.,Suarez Navarro C.,Cibulkova D.,10,12,3445,3220,1.61,2.3,6-4 6-3 ,WTA500,0.588235294117647,0.411764705882353,1,1742.4673688554772,1740.2865220417914,2.1808468136857755,1848.2676057821552,1772.2501863234338,76.0174194587214
2016-10-16,Hard,The Final,Golubic V.,Cibulkova D.,Cibulkova D.,62,10,967,3445,4.0,1.25,3-6 5-7 ,WTA500,0.238095238095238,0.7619047619047619,0,1557.9467637398361,1758.3669384672103,-200.42017472737416,1645.0902289059295,1860.8216867353333,-215.73145782940378
2016-10-10,Hard,1st Round,Kovinic D.,Duan Y.Y.,Kovinic D.,63,87,955,748,2.0,1.72,6-4 6-3 ,WTA250_o_menor,0.4623655913978494,0.5376344086021505,1,1455.7071232919664,1510.797452932419,-55.09032964045264,1535.2560663901852,1534.371192642639,0.8848737475461803
2016-10-10,Hard,1st Round,King V.,Chang K.C.,Chang K.C.,80,220,808,233,1.5,2.5,1-6 2-6 ,WTA250_o_menor,0.625,0.375,0,1596.1684760279447,1470.423571991776,125.74490403616869,1626.6701936019422,1450.5422225327482,176.12797106919402
2016-10-10,Hard,1st Round,Vekic D.,Zhang K.L.,Vekic D.,120,108,523,571,1.5,2.5,3-6 7-5 6-3,WTA250_o_menor,0.625,0.375,1,1478.257296446461,1493.2528969864493,-14.995600539988345,1456.5522547937865,1500.3886551708083,-43.836400377021846
2016-10-10,Hard,1st Round,Hlavackova A.,Hradecka L.,Hradecka L.,296,193,153,276,3.0,1.36,5-7 4-6 ,WTA250_o_menor,0.3119266055045871,0.6880733944954128,0,1499.8725569687297,1488.4663037498478,11.40625321888183,1515.3024298297396,1525.8540424669532,-10.551612637213566
2016-10-10,Hard,1st Round,Kuznetsova S.,Parmentier P.,Kuznetsova S.,8,67,3540,930,1.14,5.5,6-1 6-3 ,WTA250_o_menor,0.8283132530120482,0.1716867469879518,1,1772.8525943970737,1451.9736850312845,320.87890936578924,1843.7867607647904,1549.1253851165582,294.66137564823225
2016-10-10,Hard,1st Round,Putintseva Y.,Wang Yaf.,Wang Yaf.,34,125,1480,494,1.36,3.0,6-3 3-6 4-6,WTA250_o_menor,0.6880733944954128,0.3119266055045871,0,1534.859624070415,1439.7854094270015,95.0742146434136,1604.5437155509185,1443.1184624778466,161.42525307307187
2016-10-11,Hard,1st Round,Arruabarrena L.,Liu F.,Arruabarrena L.,70,158,923,360,1.2,4.33,6-4 2-6 6-4,WTA250_o_menor,0.783001808318264,0.2169981916817359,1,1518.2385841505734,1490.7309605094767,27.507623641096643,1589.9976879096948,1496.749134196755,93.24855371293984
2016-10-11,Hard,1st Round,Nara K.,Puig M.,Puig M.,77,33,838,1485,3.0,1.36,3-6 6-7 ,WTA250_o_menor,0.3119266055045871,0.6880733944954128,0,1565.3294464740366,1575.0231992460408,-9.693752772004245,1537.854202846429,1629.597200833758,-91.74299798732909
2016-10-11,Hard,1st Round,Osaka N.,Shvedova Y.,Osaka N.,42,32,1226,1517,2.25,1.57,6-4 6-2 ,WTA250_o_menor,0.4109947643979057,0.5890052356020942,1,1622.2761122812194,1655.0149588363377,-32.73884655511824,1661.6076835283006,1706.7962598827387,-45.188576354438055
2016-10-11,Hard,1st Round,Stojanovic N.,Linette M.,Linette M.,181,98,305,681,3.0,1.36,6-7 0-6 ,WTA250_o_menor,0.3119266055045871,0.6880733944954128,0,1500.0,1532.0469006338208,-32.04690063382077,1500.0,1531.1189352298868,-31.1189352298868
2016-10-11,Hard,1st Round,Rogers S.,Vesnina E.,Rogers S.,66,19,930,2122,2.62,1.44,7-5 4-6 7-6,WTA250_o_menor,0.354679802955665,0.645320197044335,1,1471.112875461921,1619.2278195012661,-148.11494403934512,1538.968280695655,1745.479708341119,-206.51142764546398
2016-10-11,Hard,1st Round,Babos T.,Riske A.,Riske A.,26,56,1635,1097,1.66,2.1,6-2 4-6 3-6,WTA250_o_menor,0.5585106382978724,0.4414893617021276,0,1639.1011456281833,1583.0314897627663,56.06965586541696,1689.3851115713553,1609.966026587341,79.41908498401426
2016-10-11,Hard,1st Round,Han X.,Xu Y.F.,Han X.,115,442,542,75,1.22,4.0,4-6 6-1 6-0,WTA250_o_menor,0.7662835249042146,0.2337164750957854,1,1386.0869693308885,1408.4766808376369,-22.389711506748426,1409.6757521326533,1401.829040534594,7.846711598059301
2016-10-11,Hard,1st Round,Mchale C.,Rodina E.,Rodina E.,44,103,1225,604,1.22,4.0,1-6 7-5 0-6,WTA250_o_menor,0.7662835249042146,0.2337164750957854,0,1614.0566666430695,1476.8945435756696,137.1621230674,1660.1429086811165,1519.0454667872623,141.09744189385424
2016-10-12,Hard,1st Round,Radwanska A.,Maria T.,Radwanska A.,3,109,6145,567,1.06,8.0,6-1 6-2 ,WTA250_o_menor,0.8830022075055188,0.1169977924944812,1,1945.3822396526664,1428.8744253989832,516.5078142536831,1944.760829098546,1407.061276672386,537.6995524261602
2016-10-12,Hard,2nd Round,Hradecka L.,Osaka N.,Osaka N.,193,42,276,1226,3.4,1.3,2-6 6-7 ,WTA250_o_menor,0.2765957446808511,0.7234042553191489,0,1504.9913924894238,1639.7793453004413,-134.78795281101748,1541.3682720862705,1679.6770388109771,-138.30876672470663
2016-10-12,Hard,2nd Round,Han X.,Wang Yaf.,Han X.,115,125,542,494,2.25,1.57,7-5 6-3 ,WTA250_o_menor,0.4109947643979057,0.5890052356020942,1,1403.11662869702,1460.057630050568,-56.94100135354802,1425.3144591352861,1466.0599267549485,-40.74546761966235
2016-10-12,Hard,2nd Round,Rogers S.,Kovinic D.,Kovinic D.,66,63,930,955,1.57,2.25,6-2 1-6 2-6,WTA250_o_menor,0.5890052356020942,0.4109947643979057,0,1493.5485897586268,1474.2230765077227,19.325513250904123,1563.4969835018023,1551.2153165362881,12.281666965514205
2016-10-12,Hard,2nd Round,Kuznetsova S.,Vekic D.,Kuznetsova S.,8,120,3540,523,1.12,6.0,7-5 6-4 ,WTA250_o_menor,0.8426966292134831,0.1573033707865168,1,1777.211330917407,1494.9474408785384,282.26389003886857,1848.7455214813729,1474.5603511652157,374.18517031615715
2016-10-13,Hard,2nd Round,Arruabarrena L.,Puig M.,Puig M.,70,33,923,1485,2.75,1.4,4-6 2-6 ,WTA250_o_menor,0.3373493975903614,0.6626506024096386,0,1532.9744515327561,1590.5769012355825,-57.602449702826334,1601.8036568378154,1641.4678122519274,-39.664155414111974
2016-10-13,Hard,2nd Round,Riske A.,Linette M.,Riske A.,56,98,1097,681,1.36,3.0,6-3 7-6 ,WTA250_o_menor,0.6880733944954128,0.3119266055045871,1,1601.591407851901,1546.5752574964035,55.01615035549753,1629.5610128265848,1545.6896752613006,83.8713375652842
2016-10-13,Hard,2nd Round,Rodina E.,Radwanska A.,Radwanska A.,103,3,604,6145,11.0,1.04,1-6 1-6 ,WTA250_o_menor,0.0863787375415282,0.913621262458472,0,1498.902182097769,1946.9389985330824,-448.03681643531354,1541.208117415403,1946.1465481331595,-404.93843071775655
2016-10-13,Hard,2nd Round,Peng S.,Chang K.C.,Peng S.,182,220,296,233,1.53,2.37,6-3 6-2 ,WTA250_o_menor,0.6076923076923076,0.3923076923076922,1,1613.020604874714,1491.9740787906262,121.04652608408787,1584.3361675644824,1474.023106769563,110.31306079491947
2016-10-14,Hard,Quarterfinals,Puig M.,Kovinic D.,Kovinic D.,33,63,1485,955,1.28,3.5,4-6 3-6 ,WTA250_o_menor,0.7322175732217574,0.2677824267782427,0,1603.9482512734364,1491.1121325725792,112.83611870085724,1655.6491046700762,1567.78067273434,87.86843193573623
2016-10-14,Hard,Quarterfinals,Riske A.,Han X.,Riske A.,56,115,1097,542,1.2,4.33,6-3 6-3 ,WTA250_o_menor,0.783001808318264,0.2169981916817359,1,1615.0787863620178,1421.7156307801426,193.36315558187516,1641.7719132537513,1443.1823020409931,198.5896112127582
2016-10-14,Hard,Quarterfinals,Osaka N.,Kuznetsova S.,Kuznetsova S.,42,8,1226,3540,2.75,1.4,6-2 4-6 6-7,WTA250_o_menor,0.3373493975903614,0.6626506024096386,0,1649.865867141182,1782.4765546372432,-132.61068749606125,1689.6240963088105,1852.072229131896,-162.44813282308542
2016-10-16,Hard,Semifinals,Riske A.,Kuznetsova S.,Riske A.,56,8,1097,3540,3.5,1.3,6-4 5-7 6-4,WTA250_o_menor,0.2708333333333333,0.7291666666666667,1,1622.9922479832694,1792.6498467913623,-169.65759880809287,1649.5075338366103,1861.0925744882638,-211.58504065165357
2016-10-16,Hard,Semifinals,Kovinic D.,Peng S.,Peng S.,63,182,955,296,1.9,1.9,6-3 5-7 3-6,WTA250_o_menor,0.5,0.5,0,1512.133127750345,1623.6613130744508,-111.52818532410583,1587.743042202234,1595.4201586240845,-7.677116421850542
2016-10-16,Hard,The Final,Peng S.,Riske A.,Peng S.,182,56,296,1097,1.72,2.1,7-6 6-2 ,WTA250_o_menor,0.549738219895288,0.450261780104712,1,1634.694682834566,1646.2382817467474,-11.543598912181324,1611.0666718762934,1674.2021936275512,-63.135521751257784
2016-10-17,Hard,1st Round,Kontaveit A.,Garcia C.,Garcia C.,121,25,532,1725,2.37,1.53,6-7 6-2 4-6,WTA500,0.3923076923076922,0.6076923076923076,0,1577.6005556929981,1613.834776458208,-36.234220765209784,1581.6833888857216,1678.045521502682,-96.36213261696048
2016-10-17,Hard,1st Round,Niculescu M.,Flipkens K.,Niculescu M.,51,63,1160,960,1.66,2.1,6-4 6-2 ,WTA500,0.5585106382978724,0.4414893617021276,1,1666.7212556866173,1607.9491077099915,58.772147976625774,1656.1429915629847,1614.5573013956148,41.585690167369876
